Id,SalePrice
1632,247054.93759908937
1633,178463.7545999322
1634,184532.51910567013
1635,174267.70402631798
1636,152471.83564380498
1637,200643.30803505325
1638,177457.2466501007
1639,192766.564369654
1640,249916.496639259
1641,184290.15063468963
1642,244836.0800056245
1643,210471.64515479963
1644,235818.0499553178
1645,196708.98495510523
1646,158837.59418198984
1647,161155.4263867056
1648,128660.35862954534
1649,141213.4198892862
1650,112766.84765755791
1651,120837.94898391498
1652,98563.31537214185
1653,101226.52788854287
1654,142545.38132261066
1655,131533.606637883
1656,138647.80959151237
1657,145382.1966885594
1658,143213.48301482358
1659,114901.07595057668
1660,156476.4359794603
1661,411369.651978113
1662,396523.12392444024
1663,372067.3156742049
1664,477333.8066326301
1665,309132.76219013985
1666,338327.5957374536
1667,383733.48869420926
1668,354382.5047280176
1669,319019.8589574114
1670,351916.1987926392
1671,262555.242654926
1672,412240.86737415555
1673,286333.95312255365
1674,239328.64713767162
1675,197852.9663151921
1676,196635.40462077898
1677,218985.766263166
1678,435293.45423976483
1679,387880.69985081314
1680,325188.6470920698
1681,250677.94597870836
1682,322415.3234606642
1683,184479.54038336873
1684,176805.67704815694
1685,176363.90657098594
1686,167108.94824023073
1687,177564.68894976802
1688,189309.15473373636
1689,195760.0628425823
1690,199141.52061725155
1691,190050.6798127828
1692,267721.325981116
1693,173216.3487569803
1694,183809.2364255709
1695,169582.62151302904
1696,260482.36819939042
1697,174926.9419133335
1698,341880.9835419734
1699,310452.0918632063
1700,257406.33924689222
1701,275232.3442498575
1702,235751.36410378345
1703,236033.16250927155
1704,272347.3141234679
1705,242654.08664364816
1706,333235.16825869953
1707,211256.60174474973
1708,201142.9353468032
1709,261475.63303194917
1710,218087.76353545295
1711,278731.3089681805
1712,247666.80724532498
1713,278250.2324888625
1714,222550.64918690384
1715,210129.42734146077
1716,183422.82919658133
1717,178492.09171067213
1718,137164.29233987513
1719,211224.20303394255
1720,242496.95684984635
1721,163630.16089177987
1722,125764.39747406414
1723,155879.60919914063
1724,202101.47563552042
1725,237065.08596566683
1726,187204.3994205516
1727,151049.78630641475
1728,175651.05803506065
1729,169792.55032869556
1730,158803.76121921802
1731,119860.48292889597
1732,123946.75777227091
1733,112932.69822664106
1734,121876.05966136156
1735,124833.55798687057
1736,105838.44505909267
1737,294207.5786913581
1738,259220.41291622358
1739,233659.01995631415
1740,202569.22090856722
1741,184103.06257536402
1742,171515.48387530292
1743,180335.22621702618
1744,315747.4401481867
1745,220377.28264262993
1746,188052.98412437458
1747,215307.30390285363
1748,214637.0792884995
1749,142466.19863360462
1750,124118.24572617064
1751,255170.72484551542
1752,114573.01514213327
1753,151092.76072579838
1754,192687.519762381
1755,163971.21720904944
1756,123943.95621527458
1757,120869.1737336024
1758,147354.83890510994
1759,162348.71285967896
1760,166113.75875637654
1761,147797.89705609257
1762,178342.66784888585
1763,190231.560684803
1764,112435.95283588675
1765,167899.6005518568
1766,192375.26677006163
1767,222450.2749227999
1768,139890.58765831217
1769,173847.91083346214
1770,155795.58105160366
1771,124498.83925161585
1772,130082.66883416634
1773,124420.08713813062
1774,140749.07549734187
1775,141823.72189679273
1776,132226.9596528402
1777,107216.71403623075
1778,139294.87437195866
1779,118041.92572480405
1780,179979.9607595444
1781,126813.32830059392
1782,84740.09715011505
1783,142346.90696728823
1784,107761.03309292682
1785,127098.03650548655
1786,132323.39279244962
1787,167848.3104711654
1788,60918.54465512757
1789,100388.24120592055
1790,77094.09072461457
1791,180594.04806999885
1792,161105.35463096196
1793,127752.45034002193
1794,157168.01905219688
1795,133230.806227231
1796,135454.43481976516
1797,116733.67973914293
1798,119818.37030379497
1799,109520.26276036809
1800,134951.9904026007
1801,126562.45505921838
1802,144905.8472691271
1803,148708.62907406013
1804,134444.05329989435
1805,135947.001879001
1806,127126.53541413198
1807,139936.97550584763
1808,128057.7157391153
1809,126194.30042108931
1810,135822.97556558225
1811,96360.80192369642
1812,99772.53582641616
1813,123611.5637792043
1814,94893.71610390351
1815,53792.32124989308
1816,101316.08864616563
1817,105043.55257045139
1818,142642.70277089046
1819,125144.18067274525
1820,52188.05871661731
1821,119899.88319265991
1822,151551.7612082508
1823,45423.36868843717
1824,130005.71023019316
1825,140885.88656908556
1826,104798.94454338032
1827,100528.46381627064
1828,137048.78776001
1829,131100.16343514476
1830,137921.1814894418
1831,142721.6954328264
1832,73159.71757071908
1833,142256.07164292212
1834,115215.91674617564
1835,114323.22911088256
1836,123509.52463622406
1837,86537.79923945402
1838,123722.33059376983
1839,101171.81512143099
1840,139722.87751624975
1841,134479.98523794665
1842,92932.39597411189
1843,127037.05765533142
1844,148015.582548986
1845,145394.390222595
1846,157829.52225404582
1847,171658.7204541719
1848,51943.6855896038
1849,112410.97571707066
1850,115274.53132020003
1851,149157.2142519595
1852,124494.22147202423
1853,118732.82236145178
1854,161624.95056956343
1855,153064.43701057383
1856,223957.11672190062
1857,128557.92088424321
1858,134200.8332126934
1859,118909.38131039165
1860,146314.04081168928
1861,118158.43802146146
1862,319874.6679670847
1863,295999.5311988694
1864,296098.5477154935
1865,343122.5366651304
1866,329758.62362090324
1867,225097.42525262528
1868,282975.2380685837
1869,203782.47388605634
1870,225203.7540075808
1871,259374.18977691332
1872,176548.83835425583
1873,232697.54535809046
1874,156986.61715381406
1875,197795.7335663568
1876,201363.90517259564
1877,210718.31136931863
1878,207175.03470968464
1879,127673.49548960541
1880,131076.53868023452
1881,245062.60967210296
1882,239617.65819955326
1883,186144.49420211074
1884,203994.4798087523
1885,236826.58502479206
1886,283889.6965566552
1887,217706.9797219758
1888,267924.66914102266
1889,172323.81875073785
1890,113440.86485892898
1891,136285.301527317
1892,94607.20471501304
1893,126639.40002769842
1894,121768.94323213959
1895,130750.03784354852
1896,127435.43471684288
1897,115957.97049268454
1898,108148.1267219441
1899,166664.52506963018
1900,157495.31590268944
1901,172536.65183668392
1902,157169.25869416812
1903,222229.72904070676
1904,142573.22387451027
1905,200766.1586068414
1906,155317.62521732
1907,210042.28205575695
1908,109530.59547219172
1909,131016.98821683711
1910,119366.91199599068
1911,224269.90786824742
1912,340974.9274141613
1913,140113.77065954858
1914,56436.9779040205
1915,291954.1315270194
1916,66901.99353306924
1917,240390.34175084546
1918,141044.19610459704
1919,182811.08995314935
1920,161154.228149171
1921,358082.988823731
1922,316119.94350951054
1923,239853.51593366277
1924,214964.79601476088
1925,196763.4281482987
1926,356771.0374919424
1927,131944.8851435247
1928,161043.29847903442
1929,125537.26510479269
1930,134569.90740952746
1931,142673.61739569413
1932,141728.34365171977
1933,185587.38744340412
1934,183004.04997279114
1935,170903.9600267588
1936,197337.90708631862
1937,185950.45820823355
1938,172129.1447512788
1939,242653.1114999567
1940,195272.49828318245
1941,169101.66711828453
1942,184729.1884474998
1943,219751.01183147758
1944,372130.9772575904
1945,399793.41653329995
1946,128657.92482474688
1947,261629.33141180183
1948,167132.50743671463
1949,250537.98092131005
1950,192798.89928418072
1951,237546.7918078804
1952,205649.2574578146
1953,165224.52450987085
1954,184246.6128270232
1955,137418.31828919996
1956,300758.07263770595
1957,151468.278099934
1958,287256.0295855373
1959,146929.57170600718
1960,116086.37620312799
1961,119016.49402605378
1962,99165.4586149217
1963,107053.52005948007
1964,105198.39569346132
1965,138854.58140081092
1966,135732.68896934812
1967,296897.53370105213
1968,406784.36021905346
1969,382309.8769688981
1970,397329.6688372161
1971,462693.89537162334
1972,374043.10441121523
1973,272144.41644920834
1974,338496.6762654148
1975,503557.41860216286
1976,274642.7682533474
1977,349427.0365527102
1978,341799.3730020545
1979,321203.8316374555
1980,205282.27977170216
1981,337667.2411788431
1982,220071.46155513174
1983,206976.64199126416
1984,171624.37957320095
1985,225555.68276559166
1986,205892.27676161085
1987,185192.3833239488
1988,174249.27190562067
1989,193048.4053884847
1990,207706.17469849435
1991,230211.82471478812
1992,216348.9746431367
1993,169098.546853491
1994,226472.1132049763
1995,182737.41706278693
1996,249113.40900069682
1997,319689.1088576925
1998,306836.91329779313
1999,291484.1479897827
2000,322257.7848492922
2001,282297.9153598662
2002,239766.2102170091
2003,250656.3078501874
2004,283424.22419722873
2005,229001.77850914252
2006,221875.8590255889
2007,251136.2994704011
2008,211954.03640239278
2009,198532.83539817596
2010,196218.87304959464
2011,144386.1514344293
2012,174215.43774894412
2013,178034.05257713317
2014,184655.0644543479
2015,207162.3104118577
2016,191982.8633155006
2017,193231.70946778308
2018,113801.92777132719
2019,132269.92152391264
2020,103637.68966359051
2021,99630.24913756271
2022,185549.5165906166
2023,143897.63378595066
2024,282061.72689981485
2025,350493.4202659949
2026,174604.97083776043
2027,162340.7052316667
2028,154836.17415552135
2029,167432.216924229
2030,262401.44399853103
2031,231508.23343496743
2032,254766.21541775658
2033,251112.6139187399
2034,178343.92216438008
2035,222762.6987525124
2036,204018.5061056814
2037,213023.02095752026
2038,342035.448063515
2039,230510.56145901993
2040,274831.274572757
2041,304726.58813291014
2042,209121.53706710017
2043,177602.33251345283
2044,176296.05976609857
2045,213418.22161041936
2046,149207.90414014744
2047,146588.07281466632
2048,142625.04971882506
2049,146455.39701679052
2050,175802.04856427695
2051,102443.05460885231
2052,121737.71100287196
2053,149629.52242979355
2054,92467.71320264795
2055,157362.07797121085
2056,152390.5425932799
2057,111504.03123059665
2058,212444.458287464
2059,131844.03946259138
2060,176598.49171910598
2061,173262.5908656924
2062,126415.39564278617
2063,118243.77813916077
2064,137109.58543580372
2065,119160.9630710802
2066,167822.37807591146
2067,114389.9601992645
2068,148477.51429634384
2069,88847.20890370412
2070,119498.18145102629
2071,95101.73395397066
2072,141232.58926574021
2073,129745.06274992951
2074,185808.8737941602
2075,150940.97900831804
2076,117048.04278002147
2077,151511.05623405703
2078,123914.45954829376
2079,136441.36831141467
2080,115439.23029740318
2081,127443.1490121056
2082,120567.38749469009
2083,148672.46357281678
2084,105899.88545270401
2085,112601.52205091786
2086,117870.90097560087
2087,123784.24873809451
2088,96557.00533927513
2089,77651.59335006
2090,121618.95004707153
2091,108457.80315592255
2092,120046.19954137465
2093,115906.0629846657
2094,110170.95888897634
2095,154301.8847286926
2096,87344.25004444976
2097,100409.99768693262
2098,151382.41050904652
2099,51254.9486285804
2100,78161.71831242912
2101,115678.10659313315
2102,130700.94863821076
2103,105757.12719285938
2104,144372.31513777724
2105,131307.27920096845
2106,65009.93425668287
2107,176778.86300698575
2108,117733.40719046467
2109,110973.64536109369
2110,126661.7625410081
2111,134550.96197802038
2112,137488.26504044954
2113,121180.6642911482
2114,123066.06364302167
2115,163278.17853935933
2116,114681.17869557327
2117,149440.6350040548
2118,130654.95867207399
2119,113858.41622428727
2120,112676.70605275803
2121,102370.43779322905
2122,117991.35269704099
2123,81477.49415575514
2124,156258.73907665518
2125,123918.13320903033
2126,148691.72047401321
2127,164644.6313189719
2128,127294.57653272626
2129,91105.75504635002
2130,136336.4404699431
2131,136649.95422150614
2132,111710.50913614253
2133,123126.19307536722
2134,123499.49446662028
2135,99197.29423950575
2136,81714.40318072334
2137,104357.59267121565
2138,133316.00599638934
2139,152627.17326269636
2140,138687.4251717192
2141,175198.55902437668
2142,126071.27825319611
2143,148048.55027780164
2144,122298.12661632958
2145,137996.3381338014
2146,176643.3252916444
2147,146163.14267287558
2148,136894.9726828083
2149,153765.23247046745
2150,237650.34603004082
2151,117577.45392361347
2152,172843.38162933764
2153,157575.8452750073
2154,100436.56128390018
2155,143979.2813164734
2156,253963.95772197394
2157,224883.88126865675
2158,241304.56135041587
2159,219579.9196629653
2160,184917.71536205302
2161,234503.8668913818
2162,368769.0988682818
2163,332566.17390095955
2164,253469.28532455646
2165,205420.63726177887
2166,163447.134055577
2167,217507.98287824506
2168,190114.1750320132
2169,196905.1881438159
2170,215317.0003951449
2171,162944.06115773736
2172,132012.72345912593
2173,176929.83676782582
2174,218261.1312309237
2175,284826.1522145102
2176,309144.815828847
2177,231922.71443412977
2178,214357.1798815456
2179,134316.51695418413
2180,208907.25328512478
2181,194377.53479593282
2182,227014.50638028388
2183,192457.02107937707
2184,118409.82206103882
2185,133987.80441245897
2186,145118.19561295633
2187,152936.2658799743
2188,155620.90616935637
2189,277558.8746726332
2190,79195.94400051326
2191,80968.66059891424
2192,85566.9615423125
2193,112796.85070614333
2194,98405.95199416945
2195,99367.5965608938
2196,102217.75376158982
2197,117070.01657212603
2198,158762.67946416652
2199,182320.4901456209
2200,148672.2281726387
2201,147792.40859312302
2202,223257.4355806627
2203,133594.57781610775
2204,175512.1936501502
2205,119818.70717001178
2206,138125.51374938517
2207,224988.2387403994
2208,274301.0120935932
2209,246550.96934354946
2210,120950.9933714451
2211,119794.48774951356
2212,122504.52254826839
2213,106357.19846855191
2214,138518.0549552224
2215,102447.37160978589
2216,145818.06516307135
2217,63301.83136497416
2218,71092.41062312292
2219,66707.87696737402
2220,61652.884230336094
2221,293141.7720206258
2222,275157.63706133084
2223,286717.3452674858
2224,210199.98722905447
2225,119013.56680681228
2226,177371.76843427308
2227,190774.77931618894
2228,267421.95187910355
2229,250851.41642361917
2230,153254.70248877152
2231,207731.62795921657
2232,178796.4300197587
2233,181560.7081250291
2234,243848.0354596366
2235,219166.0292379207
2236,251372.79261095947
2237,299735.9625569789
2238,197979.48154083712
2239,110559.97646622451
2240,153099.6688868239
2241,152902.25872147974
2242,123388.18640986356
2243,136539.9430186642
2244,105997.42906135703
2245,101860.80596289285
2246,140107.80528852157
2247,122370.31492644348
2248,118633.82578416629
2249,115403.44856405923
2250,128670.58820648478
2251,106243.90568274898
2252,185057.2588197603
2253,155712.6495355663
2254,186406.93410850043
2255,184281.75045347062
2256,176893.37573516945
2257,208289.39625008524
2258,157746.7952695361
2259,172690.9570426194
2260,159726.64153182338
2261,199555.3532102586
2262,213362.67615799943
2263,385595.89222834096
2264,471480.2274882334
2265,177485.86472986938
2266,316243.99348268553
2267,361526.951384997
2268,437336.2240453766
2269,153647.6151002134
2270,204431.78099260078
2271,210449.132687723
2272,196415.17418888226
2273,163896.42567242665
2274,182102.54352924708
2275,151271.85263133538
2276,187756.50153856887
2277,179269.68485772863
2278,152272.01079545368
2279,126172.64821712606
2280,117634.48344047886
2281,164742.00514263654
2282,183704.64624323283
2283,111097.96324545261
2284,114109.72516803895
2285,138944.455876035
2286,123255.4940168274
2287,373338.81098490814
2288,277911.4841956121
2289,358089.70988312096
2290,437003.4036790097
2291,341086.7380764021
2292,453475.6844460229
2293,460629.2963199997
2294,395829.3944683167
2295,476825.12022253487
2296,276224.34784270835
2297,358358.28109691356
2298,347674.48635587154
2299,341729.22885164776
2300,336492.36541456846
2301,326214.2052110367
2302,257044.10367389736
2303,253186.8335794185
2304,250621.8050697146
2305,198527.39670891844
2306,193235.06279624568
2307,203096.4960406403
2308,230596.01885303625
2309,289511.65024432924
2310,212497.23335590848
2311,204150.21872081573
2312,175658.88849172645
2313,171507.82191976468
2314,174603.7412636531
2315,182775.22491819027
2316,200179.59838353208
2317,191893.2776673871
2318,179066.37515119725
2319,184430.77425665117
2320,186470.25701825082
2321,236143.41330442874
2322,181080.43907635607
2323,202427.7514428384
2324,191830.96016268607
2325,216039.80705752305
2326,182086.23319194536
2327,201044.25147674428
2328,222268.0987642196
2329,194815.23160200904
2330,181828.64357488693
2331,336099.3759743944
2332,402135.2568972758
2333,322449.4891263217
2334,259164.98453139263
2335,296150.1589330554
2336,300896.11459530186
2337,197750.37185533295
2338,261030.97882498652
2339,224794.70685521537
2340,388894.59595446
2341,210672.48451550872
2342,239477.2903805435
2343,233548.69410987108
2344,221390.77787112625
2345,231286.23978176987
2346,214497.62279582617
2347,198040.89955810457
2348,247104.9326631249
2349,183851.82762478018
2350,322440.8934708433
2351,254346.40798719658
2352,253356.78111098055
2353,233799.37571958685
2354,140797.4724245349
2355,146880.35134244416
2356,152728.25518422152
2357,187631.12759429804
2358,200888.8525506034
2359,134174.9626612152
2360,116080.9273644765
2361,147573.46352032863
2362,251232.8869006711
2363,140147.2784986645
2364,157635.60140683272
2365,216550.74423528963
2366,189821.45577673713
2367,218877.03651855813
2368,215116.2602576206
2369,213289.5227615849
2370,168143.98024858188
2371,165842.68863725173
2372,195125.9774170546
2373,292832.4017685329
2374,318276.7784150559
2375,246903.53123481548
2376,270764.02410026564
2377,325380.2172237081
2378,147900.6117381332
2379,198367.43730214084
2380,152158.97244849114
2381,170281.81949979372
2382,215924.90126587887
2383,203140.18617979114
2384,244357.88720495263
2385,160662.90087837388
2386,133077.5171373936
2387,137804.5811555903
2388,108051.98774076013
2389,114424.94967356205
2390,150410.78240625747
2391,145291.67701961324
2392,113237.0423814328
2393,171007.62536630742
2394,143007.37416252022
2395,213535.41884350442
2396,144875.53377176204
2397,221092.90640364186
2398,134052.08267517126
2399,68896.6103937574
2400,67407.10432317665
2401,123823.44379695729
2402,137561.05996889944
2403,149580.69694076746
2404,158163.6268921768
2405,158403.88159569175
2406,139098.67943791294
2407,125139.02712210122
2408,152657.735440967
2409,118594.99389538348
2410,173907.53922189408
2411,111755.58039420628
2412,158919.7862436566
2413,129015.70270030301
2414,166083.234630517
2415,133100.1083784218
2416,128795.51375768287
2417,130834.8116831913
2418,132817.22709235724
2419,125258.64905275879
2420,119629.48757113259
2421,144030.8499700621
2422,105387.23758150477
2423,114457.63709130339
2424,163965.52133986246
2425,187035.2307935346
2426,128404.97499473763
2427,131798.78897800957
2428,183256.32453557814
2429,111559.63143431055
2430,133009.7648755816
2431,107519.14968459135
2432,148859.58530867108
2433,147163.84133252013
2434,138140.08173926212
2435,153339.16316264882
2436,103647.87630815803
2437,100097.28257905133
2438,121077.62153442038
2439,100860.23979670263
2440,125706.10579207215
2441,94079.81310873429
2442,96037.68941522558
2443,129789.33207736272
2444,134376.16935653356
2445,93632.15318370756
2446,134615.33376851724
2447,181747.3433694641
2448,127860.49329476769
2449,113768.90841363725
2450,159950.88198826808
2451,116292.4137365441
2452,189681.4626842733
2453,93585.70057699484
2454,118009.53145916008
2455,120258.09833283369
2456,137164.97600884477
2457,140399.77245971435
2458,132124.15183222695
2459,107974.67535575097
2460,142311.28436420002
2461,131669.16943865904
2462,134762.87214900763
2463,125359.37739043799
2464,167121.05544206966
2465,144115.4147757591
2466,118287.20542760752
2467,128859.12191296059
2468,84920.16243500948
2469,82737.6437255696
2470,200273.66588233787
2471,219474.42351781673
2472,163308.54863306237
2473,116726.22319549382
2474,74144.1808787601
2475,207539.75073652793
2476,115469.26624704721
2477,127147.78390252285
2478,153647.55205378402
2479,105846.08360131003
2480,155632.13703725726
2481,120232.9239068538
2482,124788.4603938823
2483,109918.86642395136
2484,121177.47628180309
2485,123339.91778307837
2486,145933.91022829898
2487,160654.6660873578
2488,168455.03860771883
2489,158590.4428114887
2490,144785.9238503178
2491,95042.50337869386
2492,201974.33065105087
2493,161421.47500684098
2494,151814.39551787436
2495,90763.46679884125
2496,238163.39032234412
2497,152204.83740294536
2498,105564.36957092349
2499,84431.64300837612
2500,115896.03322912198
2501,136857.36632593223
2502,145105.5655450781
2503,97448.78031968756
2504,169706.42253129795
2505,228361.66077024207
2506,246362.82814421516
2507,274955.9665126896
2508,246872.9589259689
2509,221208.8689969504
2510,220042.0412819882
2511,174213.1532881104
2512,210277.09036419302
2513,227422.89896275575
2514,270343.1871378826
2515,149746.06695410752
2516,179173.30621159563
2517,150018.82758828002
2518,157934.37338823106
2519,239473.1888608897
2520,221978.4498276993
2521,188121.68893988506
2522,223769.27583356027
2523,116465.41716795936
2524,135667.6423156438
2525,149351.45937663305
2526,139658.06063825652
2527,119662.86391836741
2528,128194.05681098705
2529,135084.87857550764
2530,131789.7356418849
2531,256968.78573183416
2532,225260.38180872402
2533,193474.7721129317
2534,235225.49887780115
2535,283648.47146011394
2536,233670.2644021216
2537,245920.75615403452
2538,183252.97736124345
2539,190677.23753962782
2540,179958.26496931026
2541,181353.74441746098
2542,163356.50379006926
2543,116430.4323679867
2544,117068.54420492891
2545,138379.8759888936
2546,118686.87192160735
2547,135998.9288543064
2548,151631.2230243507
2549,152772.9079444331
2550,641876.4186112296
2551,141165.60750588207
2552,127850.47659912657
2553,76517.83926400993
2554,93566.740329694
2555,112800.42880194228
2556,95775.07037365348
2557,104810.75407318321
2558,143683.24753227286
2559,144726.6499391713
2560,156732.6624110157
2561,147554.6500132281
2562,143231.47172510152
2563,151554.8409586725
2564,199687.1262234423
2565,136330.65171891768
2566,155495.6781141325
2567,144503.71849747407
2568,205497.4086848619
2569,236513.90728442784
2570,116187.16815234824
2571,191631.83958100036
2572,146923.93331514968
2573,224119.22690454716
2574,303683.8239529894
2575,133361.56643526987
2576,117697.32467087175
2577,151190.34887803713
2578,83285.0497962627
2579,62476.46558503577
2580,85359.34146750496
2581,93382.75253892704
2582,105766.53010191442
2583,271290.99726926285
2584,180119.76985110855
2585,188336.0519764889
2586,223380.71679256522
2587,200198.38166673758
2588,133612.72383152187
2589,151054.47560325864
2590,196706.5763572669
2591,236193.83582628053
2592,211077.3050941082
2593,252292.64328914366
2594,187169.82496193558
2595,208745.33426687372
2596,278506.2614981828
2597,186408.7610231096
2598,280703.3229870359
2599,342278.399105174
2600,149164.89632895778
2601,140611.76491810905
2602,86280.1659288338
2603,94133.19242811075
2604,92248.1561735453
2605,83637.10871119428
2606,144116.23041771894
2607,203647.2195941645
2608,196715.62570396086
2609,176047.7207271472
2610,109583.98822014646
2611,122133.10977638501
2612,166168.595659449
2613,128005.93377699929
2614,122173.1326761608
2615,152149.35410191197
2616,144100.35409284648
2617,180537.59609823988
2618,196128.7246028927
2619,195533.53247018298
2620,187241.62275885514
2621,173609.16486151487
2622,177470.74928362254
2623,237591.3908610956
2624,301222.2902216432
2625,285190.48665056325
2626,174405.2195795766
2627,166765.8347094283
2628,477537.11736278754
2629,499657.2872686431
2630,392469.8549590872
2631,474150.5244112777
2632,413388.06928177376
2633,314827.15361549705
2634,444803.34323060396
2635,161467.79109487112
2636,171807.36157848517
2637,181057.77788116064
2638,253291.10590309688
2639,194419.7551840877
2640,150209.36077183124
2641,103565.35947394797
2642,188164.0725643981
2643,104549.49295962296
2644,115034.04341114285
2645,112134.18825777934
2646,95373.57149453438
2647,104814.40448802827
2648,138814.3957735419
2649,160009.62697292503
2650,132909.7180803388
2651,136951.47923071354
2652,394857.8347427922
2653,256674.23594846256
2654,261490.7498963512
2655,409593.18218515214
2656,327264.0650344144
2657,352428.6531513006
2658,312743.9576422824
2659,310963.0852851974
2660,369724.5457913388
2661,357463.144271614
2662,373572.7288033696
2663,290117.61139581946
2664,283092.56901576085
2665,335116.900898693
2666,284004.16446580074
2667,172149.30189234237
2668,178786.1327355111
2669,184675.80002548872
2670,271767.14770439564
2671,189121.06250297182
2672,194806.48680292125
2673,196178.88680206361
2674,191302.5845268812
2675,171592.24543248166
2676,195741.29870027065
2677,200826.58277110665
2678,245326.0241807644
2679,281796.26978620613
2680,291729.0807868969
2681,400731.90610390133
2682,316936.3008767691
2683,500174.27845125605
2684,321512.2439302796
2685,323839.56589069456
2686,239218.14152056296
2687,303351.7619191345
2688,216010.19172114367
2689,209215.8572420996
2690,395417.5747196517
2691,190877.85159799102
2692,144574.78789939894
2693,202123.5475259317
2694,140318.41898038346
2695,193425.5424446998
2696,185372.76587407
2697,184751.7128329315
2698,196295.83613001904
2699,170420.8777565942
2700,153985.35478802124
2701,152442.76873177564
2702,112853.69387818217
2703,129352.10607576376
2704,140616.0697062846
2705,112818.31824070984
2706,110958.22626796982
2707,122731.14003899423
2708,131853.50439885288
2709,104284.92726183879
2710,127097.56655545323
2711,251163.9669201547
2712,390644.4931925986
2713,168319.3266109023
2714,154060.461903335
2715,168834.3684641634
2716,146229.91509246908
2717,196555.0789119247
2718,216942.76632814546
2719,151447.94794377725
2720,174539.68138744796
2721,128624.42336036604
2722,159473.16377524828
2723,140504.48274390268
2724,124453.9084943792
2725,128955.38567382081
2726,148784.91535056126
2727,173396.22901828296
2728,190412.29073751043
2729,149087.1694620999
2730,148844.6351486302
2731,134588.82791337548
2732,135562.86741661897
2733,159860.079705173
2734,138358.90817553859
2735,133251.16243081022
